Month in	Month out	Bitcoin sum	Total Profit
2009-01	2010-05	100.0000000000000000	0.0000000000000000000
2009-01	2010-09	750.0000000000000000	43.051376000000000000000000
2009-01	2010-11	160.0000000000000000	44.134753500000000000000000
2009-01	2011-05	24.0000000000000000	160.716196800000000000000000
2009-01	2011-06	7851.0000000000000000	155501.6039940600000000000000000000
2009-01	2011-08	50.0000000000000000	439.908781000000000000000000
2009-01	2011-09	200.0000000000000000	1128.925351500000000000000000
2009-01	2011-10	350.0000000000000000	1218.154673500000000000000000
2009-01	2011-11	2250.0000000000000000	6042.706015000000000000000000
2009-01	2011-12	600.0000000000000000	1837.056116500000000000000000
2009-01	2012-01	250.0000000000000000	1443.609727500000000000000000
2009-01	2013-02	50.0000000000000000	1500.043933000000000000000000
2009-01	2013-04	100.0000000000000000	10552.213140000000000000000000
2009-01	2013-05	100.0000000000000000	12034.095482000000000000000000
2009-01	2013-10	50.0000000000000000	6242.873120500000000000000000
2009-01	2013-11	150.0000000000000000	65571.404515000000000000000000
2009-01	2014-02	50.0000000000000000	38814.859134500000000000000000
2009-01	2014-10	250.0000000000000000	98271.408127500000000000000000
2009-01	2015-03	50.0000000000000000	12863.145685000000000000000000
2009-01	2024-09	200.0000000000000000	12750581.200000000000000000000000
2009-02	2010-05	50.0000000000000000	0.0000000000000000000
2009-02	2010-09	3715.0000000000000000	211.685867200000000000000000
2009-02	2010-11	250.0000000000000000	68.382562000000000000000000
2009-02	2011-01	1100.0000000000000000	324.999917000000000000000000
2009-02	2011-06	18650.0100000000000000	321616.631693122900000000000000
2009-02	2011-07	150.0000000000000000	2090.260105500000000000000000
2009-02	2011-08	100.0000000000000000	879.817562000000000000000000
2009-02	2011-09	550.0000000000000000	3478.718940000000000000000000
2009-02	2011-10	1100.0000000000000000	3488.142456500000000000000000
2009-02	2011-11	4100.0000000000000000	10515.383490500000000000000000
2009-02	2011-12	2350.0000000000000000	7890.989868000000000000000000
2009-02	2012-01	200.0100000000000000	1136.6541484342000000000000000000
2009-02	2013-02	49.9800000000000000	1494.303001615200000000000000
2009-02	2013-04	2132.9300000000000000	359738.1289012336000000000000000000
2009-02	2013-05	1200.0000000000000000	143630.032847500000000000000000
2009-02	2013-10	150.0000000000000000	18728.619361500000000000000000
2009-02	2013-11	1700.0100000000000000	752078.2652201050000000000000000000
2009-02	2014-02	150.0000000000000000	116444.577403500000000000000000
2009-02	2014-10	400.0000000000000000	155829.721372500000000000000000
2009-02	2015-02	50.0000000000000000	11495.090487000000000000000000
2009-02	2015-09	250.0000000000000000	57806.344142500000000000000000
2009-02	2017-08	50.0000000000000000	161823.962295000000000000000000
2009-02	2020-05	50.0000000000000000	488385.300000000000000000000000
2009-02	2024-09	50.0000000000000000	3180671.300000000000000000000000
2009-03	2010-07	100.0000000000000000	0.0000000000000000000
2009-03	2010-09	3800.0000000000000000	218.345696000000000000000000
2009-03	2010-11	100.0000000000000000	27.935099000000000000000000
2009-03	2011-02	400.0000000000000000	355.983728000000000000000000
2009-03	2011-05	50.0000000000000000	292.071543000000000000000000
2009-03	2011-06	16150.3300000000000000	301092.8187670023000000000000000000
